WAP001,WAP002,WAP003,WAP004,WAP005,WAP006,WAP007,WAP008,WAP009,WAP010,X,Y
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,0
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,0
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,0
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,0
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,0
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,0
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,0
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,1
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,1
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,1
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,1
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,1
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,1
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,1
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,1
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,1
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,1
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,2
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,2
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,2
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,2
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,2
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,2
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,2
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,2
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,2
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,2
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,3
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,3
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,3
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,3
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,3
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,3
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,3
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,3
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,3
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,3
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,4
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,4
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,4
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,4
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,4
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,4
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,4
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,4
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,4
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,4
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,5
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,5
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,5
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,5
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,5
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,5
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,5
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,5
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,5
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,5
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,6
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,6
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,6
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,6
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,6
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,6
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,6
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,6
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,6
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,6
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,7
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,7
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,7
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,7
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,7
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,7
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,7
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,7
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,7
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,7
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,8
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,8
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,8
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,8
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,8
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,8
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,8
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,8
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,8
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,8
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,9
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,9
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,9
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,9
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,9
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,9
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,9
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,9
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,9
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,9
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,10
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,10
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,10
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,10
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,10
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,10
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,10
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,10
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,10
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,10
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,11
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,11
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,11
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,11
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,11
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,11
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,11
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,11
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,11
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,11
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,12
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,12
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,12
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,12
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,12
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,12
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,12
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,12
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,12
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,12
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,13
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,13
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,13
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,13
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,13
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,13
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,13
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,13
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,13
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,13
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,14
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,14
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,14
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,14
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,14
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,14
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,14
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,14
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,14
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,14
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,15
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,15
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,15
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,15
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,15
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,15
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,15
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,15
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,15
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,15
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,16
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,16
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,16
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,16
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,16
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,16
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,16
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,16
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,16
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,16
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,17
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,17
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,17
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,17
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,17
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,17
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,17
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,17
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,17
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,17
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,18
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,18
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,18
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,18
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,18
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,18
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,18
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,18
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,18
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,18
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,19
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,19
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,19
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,19
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,19
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,19
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,19
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,19
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,19
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,19
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,20
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,20
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,20
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,20
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,20
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,20
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,20
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,20
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,20
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,10,20
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,0
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,0
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,0
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,0
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,0
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,0
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,0
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,0
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,0
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,0
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,1
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,1
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,1
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,1
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,1
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,1
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,1
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,1
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,1
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,1
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,2
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,2
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,2
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,2
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,2
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,2
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,2
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,2
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,2
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,2
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,3
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,3
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,3
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,3
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,3
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,3
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,3
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,3
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,3
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,3
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,4
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,4
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,4
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,4
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,4
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,4
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,4
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,4
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,4
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,4
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,5
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,5
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,5
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,5
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,5
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,5
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,5
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,5
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,5
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,5
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,6
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,6
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,6
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,6
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,6
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,6
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,6
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,6
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,6
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,6
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,7
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,7
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,7
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,7
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,7
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,7
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,7
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,7
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,7
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,7
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,8
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,8
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,8
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,8
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,8
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,8
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,8
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,8
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,8
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,8
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,9
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,9
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,9
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,9
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,9
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,9
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,9
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,9
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,9
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,9
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,10
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,10
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,10
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,10
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,10
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,10
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,10
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,10
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,10
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,10
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,11
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,11
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,11
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,11
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,11
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,11
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,11
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,11
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,11
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,11
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,12
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,12
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,12
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,12
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,12
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,12
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,12
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,12
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,12
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,12
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,13
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,13
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,13
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,13
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,13
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,13
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,13
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,13
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,13
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,13
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,14
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,14
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,14
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,14
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,14
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,14
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,14
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,14
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,14
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,14
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,15
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,15
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,15
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,15
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,15
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,15
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,15
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,15
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,15
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,15
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,16
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,16
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,16
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,16
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,16
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,16
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,16
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,16
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,16
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,16
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,17
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,17
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,17
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,17
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,17
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,17
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,17
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,17
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,17
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,17
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,18
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,18
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,18
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,18
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,18
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,18
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,18
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,18
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,18
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,18
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,19
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,19
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,19
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,19
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,19
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,19
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,19
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,19
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,19
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,19
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,20
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,20
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11,20
