WAP001,WAP002,WAP003,WAP004,WAP005,WAP006,WAP007,WAP008,WAP009,WAP010,X,Y,source
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,19.0,13.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,19.0,13.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,19.0,13.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,19.0,13.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,19.0,13.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,1.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,1.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,1.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,1.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,1.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,1.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,1.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,1.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,1.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,1.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,3.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,3.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,3.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,3.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,3.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,3.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,3.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,3.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,3.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,3.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,7.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,7.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,7.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,7.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,7.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,7.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,7.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,7.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,7.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,7.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,9.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,9.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,9.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,9.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,9.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,9.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,9.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,9.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,9.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,9.0,15.0,real
-110,-110,-110,-110,-109,-110,-110,-110,-110,-110,11.0,15.0,real
-110,-110,-110,-110,-109,-110,-110,-110,-110,-110,11.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11.0,15.0,real
-110,-110,-110,-110,-109,-110,-110,-110,-110,-110,11.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,13.0,15.0,real
-110,-110,-110,-110,-109,-110,-110,-110,-110,-110,13.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,13.0,15.0,real
-110,-110,-110,-110,-108,-110,-110,-110,-110,-110,13.0,15.0,real
-110,-110,-110,-110,-108,-110,-110,-110,-110,-110,13.0,15.0,real
-110,-110,-110,-110,-109,-110,-110,-110,-110,-110,13.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,13.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,13.0,15.0,real
-110,-110,-110,-110,-109,-110,-110,-110,-110,-110,13.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,13.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,15.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,15.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,15.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,15.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,15.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,15.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,15.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,15.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,15.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,15.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,17.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,17.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,17.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,17.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,17.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,17.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,17.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,17.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,17.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,17.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,19.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,19.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,19.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,19.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,19.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,19.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,19.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,19.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,19.0,15.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,19.0,15.0,real
-110,-110,-110,-105,-110,-110,-110,-110,-110,-110,1.0,17.0,real
-110,-110,-110,-107,-110,-110,-110,-110,-110,-110,1.0,17.0,real
-110,-110,-110,-103,-110,-110,-110,-110,-110,-110,1.0,17.0,real
-110,-110,-110,-107,-110,-110,-110,-110,-110,-110,1.0,17.0,real
-110,-110,-110,-109,-110,-110,-110,-110,-110,-110,1.0,17.0,real
-110,-110,-110,-108,-110,-110,-110,-110,-110,-110,1.0,17.0,real
-110,-110,-110,-104,-110,-110,-110,-110,-110,-110,1.0,17.0,real
-110,-110,-110,-108,-110,-110,-110,-110,-110,-110,1.0,17.0,real
-110,-110,-110,-107,-110,-110,-110,-110,-110,-110,1.0,17.0,real
-110,-110,-110,-106,-110,-110,-110,-110,-110,-110,1.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,3.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,3.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,3.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,3.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,3.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,3.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,3.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,3.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,3.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,3.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,7.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,7.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,7.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,7.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,7.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,7.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,7.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,7.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,7.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,7.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,9.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,9.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,9.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,9.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,9.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,9.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,9.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,9.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,9.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,9.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,13.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,13.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,13.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,13.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,13.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,13.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,13.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,13.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,13.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,13.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,15.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,15.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,15.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,15.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,15.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,15.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,15.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,15.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,15.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,15.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,17.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,17.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,17.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,17.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,17.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,17.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,17.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,17.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,17.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,17.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,19.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,19.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,19.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,19.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,19.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,19.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,19.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,19.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,19.0,17.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,19.0,17.0,real
-110,-110,-110,-110,-110,-104,-110,-110,-110,-110,1.0,19.0,real
-110,-110,-110,-110,-110,-108,-110,-110,-110,-110,1.0,19.0,real
-110,-110,-110,-110,-110,-107,-110,-110,-110,-110,1.0,19.0,real
-110,-110,-110,-110,-110,-109,-110,-110,-110,-110,1.0,19.0,real
-110,-110,-110,-110,-110,-107,-110,-110,-110,-110,1.0,19.0,real
-110,-110,-110,-110,-110,-108,-110,-110,-110,-110,1.0,19.0,real
-110,-110,-110,-110,-110,-104,-110,-110,-110,-110,1.0,19.0,real
-110,-110,-110,-110,-110,-108,-110,-110,-110,-110,1.0,19.0,real
-110,-110,-110,-110,-110,-105,-110,-110,-110,-110,1.0,19.0,real
-110,-110,-110,-110,-110,-106,-110,-110,-110,-110,1.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,3.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,3.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,3.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,3.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,3.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,3.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,3.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,3.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,3.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,3.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5.0,19.0,real
-108,-110,-110,-110,-110,-110,-110,-110,-110,-110,7.0,19.0,real
-109,-110,-110,-110,-110,-110,-110,-110,-110,-110,7.0,19.0,real
-104,-110,-110,-110,-110,-110,-110,-110,-110,-110,7.0,19.0,real
-106,-110,-110,-110,-110,-110,-110,-110,-110,-110,7.0,19.0,real
-106,-110,-110,-110,-110,-110,-110,-110,-110,-110,7.0,19.0,real
-108,-110,-110,-110,-110,-110,-110,-110,-110,-110,7.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,7.0,19.0,real
-109,-110,-110,-110,-110,-110,-110,-110,-110,-110,7.0,19.0,real
-106,-110,-110,-110,-110,-110,-110,-110,-110,-110,7.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,7.0,19.0,real
-109,-110,-110,-110,-110,-110,-110,-110,-110,-110,9.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,9.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,9.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,9.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,9.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,9.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,9.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,9.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,9.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,9.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,11.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,13.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,13.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,13.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,13.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,13.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,13.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,13.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,13.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,13.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,13.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,15.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,15.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,15.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,15.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,15.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,15.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,15.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,15.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,15.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,15.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,17.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,17.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,17.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,17.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,17.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,17.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,17.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,17.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,17.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,17.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,19.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,19.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,19.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,19.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,19.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,19.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,19.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,19.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,19.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,19.0,19.0,real
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,0.639616732432062,0.1729224976272612,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,0.6827569247335199,0.42720302728183457,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,0.591528797355373,1.734064035023108,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,0.5149473515144448,1.8139839745733086,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,0.7221555793166278,2.615073340018511,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,0.1507928158323515,2.835949110911568,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,0.935905585319816,3.136965123809295,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,0.48824112943343057,3.2588887419705044,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,0.7545233074255646,4.7216296360047,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,0.1408851205703987,4.877027271261637,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,0.18097306397800228,5.797259025648107,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,0.4569803596280049,5.328272293558151,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,0.1582392626742135,6.16761425614663,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,0.6618905547009003,6.55043038794712,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,0.1220854216512327,7.112697860438325,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,0.07231057477279146,7.743767347373544,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,0.7118820852292892,8.058430990854575,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,0.560270075596973,8.08467615524269,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,0.9037457706089417,9.907117419180132,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,0.6982329898131301,9.92618892143945,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,0.8114530304136905,10.82853857592705,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,0.5697078505699332,10.306059198216175,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,0.21779911511642158,11.327200022038928,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,0.6284954300890621,11.172656535832399,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,0.2586402366373216,12.468060862795465,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,0.23305009852461556,12.588643669716062,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,0.9231760284563298,13.748089365703127,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,0.666426614148913,13.582721475983778,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,0.4879479092570649,14.18656385963466,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,0.8947104554268656,14.248536002012836,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,0.09130887757816075,15.750015179228695,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,0.1756155343311664,15.371895999541175,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,0.028284928290979727,16.137067942540448,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,0.17320363075991208,16.054410127750177,test
-110,-110,-110,-107,-110,-110,-110,-110,-110,-110,0.6566569566228452,17.837007795803117,test
